Model,Params,Data,Test F1,Train F1,Test Accuracy,Train Accuracy,Test Loss,Train Loss
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.42665932777658505,0.5752811807714774,0.8829969600694841,0.8156203361840335,0.2842631543507264,0.38777408516322903
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.4255715483886154,0.578019637558661,0.8808332000030475,0.8151438547822449,0.2884261335841977,0.3879831106538003
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.426564364577765,0.5804407986522387,0.8798427464515098,0.8150834136182764,0.28786413268580807,0.3881764042200469
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.4280508654555961,0.5918044410392653,0.8748980975672938,0.815138646671146,0.2993222769402925,0.3902145147716389
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.4269070087283655,0.5795266147281052,0.8807036791540003,0.8153682776652187,0.2882750889556753,0.3883203415178342
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.4259207560110945,0.5888009642842452,0.8754542753308496,0.815243921546299,0.3012465260250971,0.3914366240330407
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.426994754356209,0.5873875483487088,0.8763456835272336,0.8149235846401717,0.29475444360679864,0.38953464268069715
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.42726517712673434,0.5914217905836469,0.8737628854197618,0.8144607024119863,0.30232673845503966,0.39179923584625326
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.4269163585389935,0.5819742987388402,0.8786351550059809,0.8146670066628389,0.29714722282717193,0.39110703724072765
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.42700984252901275,0.5780988646149022,0.8810389095868286,0.8152015450636432,0.2848812770648645,0.3880029960757146
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.42627430801196664,0.5746585966547583,0.8829931506327475,0.8155782150375727,0.2828797476235863,0.38764389850578634
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.42654520159039055,0.5792798846435527,0.8805589205580063,0.8152392915135279,0.28854029520942714,0.388260700302482
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4264746370541313,0.5778656917799548,0.8804560657661158,0.8147457567727163,0.2871513375905146,0.38845864772686545
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.42711022895803846,0.5743393912189867,0.8818541290484788,0.8141692968353188,0.28914869309415797,0.38992684772265057
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.4275932885866854,0.5729665716114277,0.8831645752858982,0.8150151013809889,0.2853624752418811,0.3886993690202983
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.4255942667449226,0.5889805060863212,0.8747647672815098,0.8143973727049453,0.3008386626372042,0.3918512979888071
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.42554303990372366,0.5887107496420573,0.8746238181222524,0.814222553221276,0.296857494388818,0.3904199973851312
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.42651538272011774,0.5829860372432285,0.8776942241320199,0.8142147577726891,0.29850575719342287,0.39175831497092556
Logistic Regression with both regularization,"[0.1, 0.5, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.4244489805779433,0.5778944354589758,0.8798846502556131,0.8146393145474696,0.29195614030694544,0.39026500196402186
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.42736586135369464,0.5795387326048255,0.8809436736684114,0.8154882787111258,0.284563402484269,0.38736569598250364
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.42672148018958916,0.574518335640216,0.883335999939049,0.8156039299460692,0.2833577757450492,0.3877626644275389
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.4257840176883021,0.5770342308160917,0.8812750946645029,0.8150199178288019,0.2875914822721754,0.38796801972011047
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4275691440390563,0.5809711473694389,0.8805246356273763,0.8157340246036925,0.28568060160063574,0.38773381803022283
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.42483037306944227,0.5852741944296715,0.8772561389073013,0.8150729242713556,0.29429778048237887,0.3897365918297004
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.42854518136048375,0.5864837679114107,0.8778313638545404,0.8152701395402079,0.2924278375181721,0.38869550167363665
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.4257077034133858,0.5944891876662823,0.8723952976312922,0.8148630144852342,0.304520272132271,0.39187803198798427
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4261358960301471,0.573061102747381,0.8830921959879013,0.8150620298141046,0.2874732373015338,0.38941455458497937
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.4252572339257858,0.5768169377237258,0.8809893869092517,0.8151576520683997,0.2951393881270451,0.39135458363001024
Logistic Regression with both regularization,"[0.1, 0.1, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.425388751607697,0.5847488286764181,0.8770885236908871,0.8146360925395545,0.2955982964430151,0.39038851043698863
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.4265007456545766,0.5851025753253764,0.8772751860909845,0.8147810641373098,0.2909434044265162,0.3885906992890529
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.42655289330820306,0.5747720682741817,0.8832255262736851,0.8156345757017834,0.28334829244204396,0.3877097535666844
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.425655232560976,0.5771034742830299,0.8811112888848255,0.8150194157985066,0.28760316446451895,0.38790942788593835
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4276221902192702,0.5810282126373799,0.8804789223865358,0.815698156355739,0.28569124759335995,0.3876752693171084
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.4250892299208391,0.5856262575615556,0.8772599483440379,0.8151566562050697,0.29436659777353325,0.3896842189238048
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.4282734459040414,0.5866654840911147,0.8777246996259133,0.8152789647558869,0.29243385404994965,0.38864326967678225
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.4275278100704167,0.5873218021361974,0.8773628031359283,0.8152045295490646,0.295098666043913,0.38929627808766626
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4267882303003498,0.5825923185398091,0.8786694399366111,0.8148451198164463,0.2940861614613821,0.389841575197617
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.42484803280149697,0.5894476349175148,0.8738809779585991,0.8143518703928595,0.3045806954123121,0.39234975085158325
Logistic Regression with both regularization,"[0.1, 0.05, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.42563845265715106,0.5957281837315885,0.8712448477368137,0.8141881400288057,0.301080560875856,0.3913311462797992
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.42624165349243476,0.5809574757288808,0.8793246630553208,0.8149465051056461,0.2877692739004693,0.3885848572163774
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.4255068059258702,0.5750800155044136,0.882528399350872,0.8153708732807387,0.28333577769416185,0.3875205091700568
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.4270839417136205,0.5776211664611702,0.8810465284603017,0.8151485470298646,0.28825924167415645,0.3878388977012879
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4255980664211074,0.5784013704097635,0.8805970149253732,0.8153423559570113,0.28512763556151827,0.38765859967003585
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.4268209186880329,0.5885740662433671,0.8749247636244505,0.8142075288034998,0.30138266078392867,0.39143502448156703
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.4266315713586521,0.5788260193735827,0.8810046246561983,0.8155310931488494,0.29054016786575715,0.3892133812860011
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.42867469838539085,0.586903039534536,0.8766656762131152,0.814802587670424,0.2987584244766986,0.3908096644130777
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4254848231380246,0.5799378189606229,0.8803227354803319,0.8151533580962433,0.29229716842977443,0.3900483979242011
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.42634206380689904,0.5848499757675892,0.8766009157885915,0.8142884922747168,0.30099301589194205,0.391938910892027
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.42602093643325295,0.5836970052828004,0.8774999428584489,0.8146809133201239,0.29790353387208984,0.39094555928816893
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.42654925079248707,0.5757934500842536,0.8817398459463783,0.8147660496920404,0.2841571884575742,0.38812840406280974
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.4262617662648664,0.5745388753616204,0.8830083883796943,0.8155602521817528,0.2827572417176848,0.3876317963853193
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.42648487184256006,0.5791679749008213,0.8805703488682163,0.8152257423014939,0.2884395760537244,0.3882449329319954
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4265291439679912,0.5778592872056222,0.880501779006956,0.8147728673639315,0.2870403179965061,0.38844484099784116
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.4271229933618797,0.5743148873590103,0.8818807951056357,0.814191011375184,0.2890484517309866,0.3899103241922514
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.4257887777698676,0.5715189878658047,0.8828369637265435,0.8145822439865965,0.286053539478486,0.3890765466333379
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.42671076155642945,0.5878324470294234,0.875461894204323,0.8143057740669318,0.30129572823088563,0.3917800933764303
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4254906657672253,0.5751308567336132,0.8805855866151631,0.8143292969234958,0.29199204624118696,0.39073432794884777
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.4271792127361211,0.5968920676703068,0.8705781963078939,0.8145311429870427,0.308457891971996,0.3934402332653799
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.42774319698981356,0.5918045287203775,0.8736600306278713,0.8143656362367383,0.30284424969421786,0.39207163096712766
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.42620345111690483,0.5816506505840687,0.8790808591041729,0.8151427119984028,0.28800879025299037,0.3885196446620032
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.42661334710716864,0.5747218916634398,0.8829283902082238,0.8153943418243403,0.2836035577319447,0.38786322127453393
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.42583561524898944,0.5768972017560898,0.8813208079053432,0.8150036508525048,0.2874872012259946,0.38795358261808444
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4274348703956277,0.580874663729173,0.8805513016845329,0.8157231677856803,0.2855658749222058,0.3877228657518507
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.4248578949034054,0.5852279199564087,0.8772904238379313,0.8150838329874533,0.29420602738357576,0.38971886654427895
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.42839640132023843,0.5864856342968021,0.8778275544178037,0.8152791462062536,0.2923298618432648,0.3886793181635622
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.4255759997868174,0.5944542298831631,0.8723991070680289,0.8148657004098144,0.3044385296447337,0.39185775908804854
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4261873299919783,0.5730672642479062,0.8831379092287414,0.8150909139390378,0.2873740962425636,0.3893981938253254
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.4253132820627619,0.5768277713905777,0.8810274812766185,0.8151738312952475,0.29505381988216844,0.3913349284477709
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.42533957257134486,0.5846717914655343,0.8771151897480438,0.8146307973086421,0.2955080322803415,0.390370161610273
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.4274927587191521,0.5824520074288229,0.8794618027778413,0.8153971785679062,0.28702107609187305,0.38760233396190547
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.42591501284216043,0.5748879497261669,0.8830693393674811,0.8156591921166495,0.28286140566242784,0.3874360536642652
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.42695574194243346,0.577380537765877,0.8810960511378787,0.8151160053076717,0.28811499241529115,0.38786488308392036
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.42489427572921684,0.5764007503422285,0.8811836681828225,0.8150907133341089,0.28610621373968015,0.38819545786776216
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.42693453686011057,0.5789328823261772,0.8798084615208795,0.8146915170988858,0.2916091666297386,0.38944382000679156
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.42718287642831915,0.5835283373117987,0.8786884871202943,0.815436400793113,0.2899458510659982,0.3881939939417609
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.42557535492332327,0.585065710998937,0.8770085255194168,0.8148181228837919,0.3003732516284947,0.3915879337378814
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.42788176543476436,0.5775000948304075,0.8811112888848256,0.8148670064106559,0.290078579328592,0.3896645983452814
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.4255753603047134,0.5895447293442858,0.8750619033469711,0.8151609595529873,0.3036444246369299,0.39148163457930635
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.42608586789386277,0.5836063439452932,0.8775608938462359,0.8147042873701754,0.29776924581400205,0.39096488438550164
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.42659074089827254,0.5784953692966686,0.8812141436767159,0.8153250748039723,0.283923090457967,0.38782606437631156
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.42603394325356775,0.575044521633934,0.8830617204940078,0.8156806960884371,0.2828596216841886,0.38739600464432883
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.42705755696036896,0.5775254440496517,0.8810541473337752,0.8151402652207409,0.2881593648345357,0.387823770933503
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4256154049819802,0.5777581848405964,0.8809741491623049,0.8153694515374506,0.2847935642217167,0.387681066431192
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.4257630184791219,0.5836528635936148,0.8779151714627474,0.8147893806197505,0.2912781975031092,0.38907504870837023
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.4275779619426272,0.5827869868219112,0.8781970697812621,0.8149737359156292,0.2929979601807604,0.3893004587974345
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.42610337866784903,0.5907645296186997,0.8745742954446755,0.8149985209244769,0.2988839861805434,0.3904256871391956
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.42669063590359196,0.5855828098385937,0.8764218722619673,0.8143923532153398,0.29625264900758924,0.38980383703233906
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.4261687921928882,0.5881832097187581,0.8751419015184415,0.8146627125872877,0.2994538874216046,0.39090187404616444
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.4262676649910415,0.5814591201341467,0.8787799136019748,0.8149124806623286,0.29827973036820393,0.3913538918304665
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.4266924440413103,0.5782044883945003,0.8807836773254706,0.8149025706449212,0.28475789348940883,0.38830740095152594
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.42626478071855534,0.5745477650960061,0.8830312450001143,0.815574652959361,0.2826598387212052,0.38762233113872185
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.4264683453527211,0.5791023737554318,0.8805932054886364,0.8152232000361294,0.2883573495024821,0.3882325323315576
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.42645545906813553,0.5777719366583283,0.8805170167539028,0.8147529707504821,0.2869515453075592,0.3884337738083823
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.42665708266957036,0.5730164723101695,0.8831226714817947,0.814852967234078,0.2881295584788945,0.3897013362162432
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.4273992660139642,0.5840365605033747,0.877861839348434,0.8149388059373943,0.2915059637382216,0.3892871384121715
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.4261049803066532,0.5871154701338995,0.8761133078862958,0.8145854333726449,0.2999986849542873,0.39170682723868255
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4255020560561031,0.5751151065911572,0.8806122526723198,0.814332871168855,0.2919154079290458,0.39071996025797134
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.42718339580169945,0.5968836579204339,0.870601052928314,0.8145392749212713,0.30839356714185434,0.3934233250969366
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.42772653694574053,0.591708064345175,0.8736905061217648,0.8143512486622239,0.30277844010108085,0.3920549323195306
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.42624400115673017,0.5815684426417073,0.8791113345980662,0.8151346647057839,0.287921305410142,0.3885085845842598
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.4265943266799688,0.5746901251432988,0.8829398185184338,0.8153943519195946,0.2835107092064646,0.3878534199181838
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.42578762586174923,0.5768873703923295,0.8813284267788165,0.8150117556088102,0.28740378002048356,0.3879421416790154
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.42739003311737384,0.5808329076921347,0.8805703488682163,0.8157231507030115,0.2854740715340976,0.38771423748272865
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.42489938595560633,0.5852155251622629,0.8773208993318248,0.8150973127007591,0.29413263268062206,0.3897047967783531
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.42833156260396993,0.586423003377844,0.8778351732912771,0.815277266804471,0.2922514497558985,0.38866646246787173
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.4256561705429473,0.5943922304044399,0.8724410108721324,0.8148549097289287,0.3043731637580877,0.39184162644731063
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.42612633412008033,0.5730720170547398,0.8831493375389514,0.815110774315256,0.2872948076854384,0.38938520960713463
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.42518287485540346,0.5767787620804561,0.8810160529664084,0.8151684850700903,0.29498533955764555,0.39131925385188676
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.4253700458721524,0.58463581056496,0.8771304274949906,0.8146343039950606,0.2954358357151278,0.3903554989283102
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.4275577530440812,0.5824107521856748,0.8795037065819448,0.815389072257681,0.2869300507935338,0.38759280510287525
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.42597327068291607,0.5748809095707044,0.8831074337348479,0.8156700176129522,0.2827682142845096,0.38742702968741377
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.4270268422397472,0.5773041140367005,0.8811303360685089,0.8151052266618276,0.2880349152311314,0.38785279267478207
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.42486347277601544,0.5763224010223306,0.8811989059297692,0.8150798697191907,0.28601835722221697,0.3881849987435438
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.4269762285236383,0.5788877074877319,0.8798389370147731,0.8146888719411906,0.29153336087322296,0.3894302897911517
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.4270832757848158,0.5834765839932148,0.8786999154305045,0.815443575425808,0.2898635610743298,0.38818240887888084
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.42556134913114607,0.5850734486925359,0.877042810450047,0.8148315738652543,0.30030716288376497,0.3915715624673248
